Name,ID,Gender,Age,Country,Genres,Popularity,Followers,URI
Colin Firth,451XuvAUIJfZrPOQt2AReP,male,59,GB,['hollywood'],48,18344,spotify:artist:451XuvAUIJfZrPOQt2AReP
Nadiya Rawil,0YurexBtk3oaBS1S8aTS4k,female,21,,[],28,30387,spotify:artist:0YurexBtk3oaBS1S8aTS4k
Shweta Mohan,1rdQOMFFtoskDXXUVjiGo9,female,34,IN,['filmi'],65,1163263,spotify:artist:1rdQOMFFtoskDXXUVjiGo9
Raylee,4zCBJOtUKo7uZiDfPLhujv,,0,NZ,['norwegian pop'],24,8687,spotify:artist:4zCBJOtUKo7uZiDfPLhujv
Eyci and Cody,0d2ilHJsRru3Y3EMqOQmO7,mixed,11,CL,['reggaeton chileno'],28,15910,spotify:artist:0d2ilHJsRru3Y3EMqOQmO7
Kaleem Taylor,4eQKo2fvEqEbdopHhSjlug,male,29,GB,['uk contemporary r&b'],42,29049,spotify:artist:4eQKo2fvEqEbdopHhSjlug
Pardison Fontaine,7Gkyjs2OYQpJdOvvmwIz2Z,male,30,,['upstate ny rap'],44,200765,spotify:artist:7Gkyjs2OYQpJdOvvmwIz2Z
Fiesta De Canciones Infantiles,4Xm39nTtMUEBVewacThrov,mixed,20,HU,[],43,1108,spotify:artist:4Xm39nTtMUEBVewacThrov
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,mixed,45,AU,['soft rock'],67,4172541,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,mixed,10,GB,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",73,3964750,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,mixed,0,US,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",69,3728981,spotify:artist:1XkoF8ryArs86LZvFOkbyr
Aymane Serhani,2EAzv92ciNtTm5DkGSYXH2,,0,,"['moroccan pop', 'rai', 'rif']",41,410789,spotify:artist:2EAzv92ciNtTm5DkGSYXH2
Zack Knight,7JMBJmGMqw4H33HECyW4QP,male,28,GB,"['desi hip hop', 'desi pop']",57,448050,spotify:artist:7JMBJmGMqw4H33HECyW4QP
Fauve,3Qei3mnDY6LrmJK6sYJdxo,mixed,10,FR,"['french indie pop', 'french rock']",48,253278,spotify:artist:3Qei3mnDY6LrmJK6sYJdxo
Biffy Clyro,1km0R7wy712AzLkA1WjKET,mixed,25,GB,"['modern rock', 'scottish rock']",54,719745,spotify:artist:1km0R7wy712AzLkA1WjKET
CoComelon,6SXTTUJxIVwMbc1POrviTr,mixed,30,JP,"[""children's music"", 'nursery', ""preschool children's music""]",70,543172,spotify:artist:6SXTTUJxIVwMbc1POrviTr
Ikizler,6z2YjzKarTmNsYjkUS81aC,,0,,[],28,344,spotify:artist:6z2YjzKarTmNsYjkUS81aC
Joost,6s5ubAp65wXoTZefE01RNR,male,0,BE,['lustrum'],59,120328,spotify:artist:6s5ubAp65wXoTZefE01RNR
Wolty,0tabWyvzBwZR4NVIotBm21,,0,,['argentine hip hop'],36,279520,spotify:artist:0tabWyvzBwZR4NVIotBm21
Abdi,1NFEqe4FKmf4nRScXBKfk6,male,0,,"['rap cristiano', 'trap cristiano']",35,36693,spotify:artist:1NFEqe4FKmf4nRScXBKfk6
Ayda Jebat,6Rn72M0IKflDApCt0UMhfR,male,0,,['malaysian pop'],30,145830,spotify:artist:6Rn72M0IKflDApCt0UMhfR
Jasmin Walia,4bWGzsNAtfPp8P7pSBukH8,female,28,GB,['desi pop'],52,22725,spotify:artist:4bWGzsNAtfPp8P7pSBukH8
Daecolm,1IFAU4mznUcfPVP9z2c24N,male,0,NZ,[],29,10380,spotify:artist:1IFAU4mznUcfPVP9z2c24N
Miss Caffeina,1uvhwixGrZkuT2gpQQWgYb,mixed,14,ES,"['spanish indie pop', 'spanish modern rock']",46,195197,spotify:artist:1uvhwixGrZkuT2gpQQWgYb
GDRN,1FvIWbYLm8dBezbdjucrZb,female,0,,['icelandic pop'],34,13549,spotify:artist:1FvIWbYLm8dBezbdjucrZb
Mafia Spartiate,7fy5E9AjeDhMSbVKrOGk55,mixed,0,FR,"['french hip hop', 'rap francais']",26,126996,spotify:artist:7fy5E9AjeDhMSbVKrOGk55
Zeana,73GFzdRqBvOfiuJEjSeERB,female,27,SE,['swedish pop'],12,1663,spotify:artist:73GFzdRqBvOfiuJEjSeERB
George Maple,19m3oZKjGSLzVW0OGIAcNg,female,0,GB,['australian pop'],40,42820,spotify:artist:19m3oZKjGSLzVW0OGIAcNg
Alden Richards,4ut2mlPoYH3bG04zLCn8Og,male,28,PH,['opm'],30,82868,spotify:artist:4ut2mlPoYH3bG04zLCn8Og
MAN WITH A MISSION,3NTbOmzlj2cL86XFuDVFvZ,mixed,10,JP,"['anime rock', 'j-pop', 'j-rock']",60,1056549,spotify:artist:3NTbOmzlj2cL86XFuDVFvZ
Aviões do Forró,4mnhyGRAuExTL4J0soT4za,mixed,18,BR,"['axe', 'forro', 'sertanejo', 'sertanejo universitario']",55,2778940,spotify:artist:4mnhyGRAuExTL4J0soT4za
Yann Tiersen,00sazWvoTLOqg5MFwC68Um,male,50,FR,"['compositional ambient', 'french soundtrack']",63,1015347,spotify:artist:00sazWvoTLOqg5MFwC68Um
Irina Rimes,1OQa8VMULlbmbFmDcdfBZj,female,28,MD,"['moldovan pop', 'romanian pop']",52,488171,spotify:artist:1OQa8VMULlbmbFmDcdfBZj
SMACK,5uJw4WCX5nYj4FHky9r1Ug,mixed,38,FI,['lithuanian edm'],43,14857,spotify:artist:5uJw4WCX5nYj4FHky9r1Ug
Lê Hiếu,4sOvsEM0ooH149joyEm7Wg,male,0,VN,['v-pop'],38,139878,spotify:artist:4sOvsEM0ooH149joyEm7Wg
Nev-ielgg,3ffHJBhDwmskztz2GIUz8e,,0,,[],23,66,spotify:artist:3ffHJBhDwmskztz2GIUz8e
Dubosky,6tMb6Fah1HWzlaHE9ylNGJ,,0,,['panamanian pop'],42,113008,spotify:artist:6tMb6Fah1HWzlaHE9ylNGJ
Style of Eye,5jXlKEXCqcJ7eHKJrFCFl9,male,40,,"['progressive electro house', 'swedish tropical house']",26,13311,spotify:artist:5jXlKEXCqcJ7eHKJrFCFl9
Greg Nice,11QdxwAGVKkoLuarCX7L3N,male,0,US,[],40,2842,spotify:artist:11QdxwAGVKkoLuarCX7L3N
Palm Trees,3IYNUniWKkMmHKUHssC392,male,0,NL,"['deep tropical house', 'dutch pop']",36,6796,spotify:artist:3IYNUniWKkMmHKUHssC392
Caroline Castell,4vRpu2xRHEtlmBoI5nsK7P,male,0,DK,[],45,811,spotify:artist:4vRpu2xRHEtlmBoI5nsK7P
Famba,5hXPnS34O3Kq3O8dkaE9FM,male,0,,['halifax indie'],32,8196,spotify:artist:5hXPnS34O3Kq3O8dkaE9FM
Papu Gomez,7Gz3hMvDPMR1JtwwqAeAew,,0,,[],18,3221,spotify:artist:7Gz3hMvDPMR1JtwwqAeAew
USO,3GGuPP6lGhVCYBFsqQfIom,male,0,,"['dakke dak', 'danish hip hop', 'danish pop']",33,46629,spotify:artist:3GGuPP6lGhVCYBFsqQfIom
Dongo,4H7wgwp6mSTcg5Op2R8XW2,,0,,['antilliaanse rap'],33,22615,spotify:artist:4H7wgwp6mSTcg5Op2R8XW2
F.I.R.,5oqLnVZzJJXE3YnzzZfRKu,mixed,0,TW,['mandopop'],50,123656,spotify:artist:5oqLnVZzJJXE3YnzzZfRKu
Martin Gallop,46WkN3HXolXQ0uLeZZ8Xym,male,58,CA,[],46,1895,spotify:artist:46WkN3HXolXQ0uLeZZ8Xym
Yseult,1QsdzIKkTT5gDFj8GB1cIX,female,25,FR,"['french pop', 'nouvelle chanson francaise', 'r&b francais']",53,177316,spotify:artist:1QsdzIKkTT5gDFj8GB1cIX
NahueMC,0Lvb0REREEhoj4mFcnkcI2,,0,,"['argentine hip hop', 'trap argentino']",34,56787,spotify:artist:0Lvb0REREEhoj4mFcnkcI2
808god,746Q2CaUN4Rfttp6D8rZc8,,0,,['trap argentino'],31,1576,spotify:artist:746Q2CaUN4Rfttp6D8rZc8
Emiway Bantai,008PpLcKUtVXle6JSwkq3I,male,24,IN,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",59,4446800,spotify:artist:008PpLcKUtVXle6JSwkq3I
Saara Aalto,2OsS8RgsvMnTgDsbWVzzPn,female,33,FI,['finnish idol pop'],27,27873,spotify:artist:2OsS8RgsvMnTgDsbWVzzPn
Herve Pagez,31JFnMfmvwzZGdEnXaKGek,male,0,,['musique guadeloupe'],28,5188,spotify:artist:31JFnMfmvwzZGdEnXaKGek
RUBY DA $LOTH,5npTOtgPZ0x6qYKVDQiYa1,mixed,26,,[],19,21437,spotify:artist:5npTOtgPZ0x6qYKVDQiYa1
Emily Bonabon,3WPenKiDkTuV9fHEVYslj9,mixed,0,US,[],16,114,spotify:artist:3WPenKiDkTuV9fHEVYslj9
Frank Pierce,72twmO380DyQvrioHSeacz,mixed,41,US,[],21,3329,spotify:artist:72twmO380DyQvrioHSeacz
The Monkees,320EPCSEezHt1rtbfwH6Ck,male,64,US,"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'singer-songwriter', 'soft rock', 'sunshine pop']",59,1148538,spotify:artist:320EPCSEezHt1rtbfwH6Ck
Macaroni Empitsu,1t17z3vfuc82cxSDMrvryJ,mixed,8,JP,"['anime', 'j-pop', 'japanese alternative rock', 'japanese teen pop']",64,1180888,spotify:artist:1t17z3vfuc82cxSDMrvryJ
Petra Sihombing,5TV9JhBjG6c2hHsoibBaIW,male,28,ID,"['indonesian indie', 'indonesian pop']",56,323407,spotify:artist:5TV9JhBjG6c2hHsoibBaIW
Scott Storch,4hadtPX6kKntrnA87Zdy01,male,46,US,[],40,15285,spotify:artist:4hadtPX6kKntrnA87Zdy01
Elliven,5RuNabPFwXm2ClPWsZdJqu,,0,,[],36,2493,spotify:artist:5RuNabPFwXm2ClPWsZdJqu
Przyłu,2zioaq2d7svakjWZV5FDXm,,0,,['polish hip hop'],50,37929,spotify:artist:2zioaq2d7svakjWZV5FDXm
Wu Bai,5H8TJITZE1sPjVR2ACzXNS,male,52,TW,"['mandopop', 'taiwan singer-songwriter']",54,553171,spotify:artist:5H8TJITZE1sPjVR2ACzXNS
Lou Monte,7dbKeVkihtOifdiu7f3rUg,male,72,US,['novelty'],48,10332,spotify:artist:7dbKeVkihtOifdiu7f3rUg
Neon Hitch,2TnJ7VOpGzjtKUn0ObpEYe,female,34,GB,['electropop'],44,127066,spotify:artist:2TnJ7VOpGzjtKUn0ObpEYe
Jeremy Irvine,5Rgs4d94GBqUSeZC6QJxUc,male,30,GB,['movie tunes'],40,1210,spotify:artist:5Rgs4d94GBqUSeZC6QJxUc
Jaguares,1RgXxY6uzWo9cjYYwwgVGq,mixed,24,MX,"['latin alternative', 'latin pop', 'latin rock', 'mexican rock', 'rock en espanol']",54,1350977,spotify:artist:1RgXxY6uzWo9cjYYwwgVGq
Aura Dione,5SUSe6NpDjc6BNKX8Dx0hj,female,35,DK,"['danish pop', 'scandipop']",41,97850,spotify:artist:5SUSe6NpDjc6BNKX8Dx0hj
Debbie Gibson,18jZvCsW1PJ4FDQ5gEXuKp,female,58,US,"['freestyle', 'new wave pop', 'soft rock']",50,549088,spotify:artist:18jZvCsW1PJ4FDQ5gEXuKp
Bibi Bourelly,3jDtqAKltRxJi64svLZGj7,female,26,,[],49,80483,spotify:artist:3jDtqAKltRxJi64svLZGj7
FLEXLIKEKEV,1BzSqR0pgXj4FUlAQdLQfI,,0,,[],22,543,spotify:artist:1BzSqR0pgXj4FUlAQdLQfI
Aytac Kart,66AHlsRl8ONmvQCiuVIdJ3,male,0,TR,['groove room'],33,7854,spotify:artist:66AHlsRl8ONmvQCiuVIdJ3
Tomas Klus,6q7ooPx2ZxV6MJ9I7d1zmn,male,34,CZ,"['czech pop', 'czech pop rock', 'czech singer-songwriter']",45,171023,spotify:artist:6q7ooPx2ZxV6MJ9I7d1zmn
Ulpu,74q8oPHXTrdKNBeHPo1Ndc,male,0,FI,[],24,414,spotify:artist:74q8oPHXTrdKNBeHPo1Ndc
Berk Coşkun,0cWUXno2lbskKfNR0iQRl2,,0,,[],28,226930,spotify:artist:0cWUXno2lbskKfNR0iQRl2
LissA,6aAestjbtEbALwyIYPg8Na,female,0,DE,['indie electropop'],55,18204,spotify:artist:6aAestjbtEbALwyIYPg8Na
Anonymuz,625BWS4LmjJe3a82OCSFsm,,0,,[],42,54560,spotify:artist:625BWS4LmjJe3a82OCSFsm
Nick Brewer,208noPGY2GqJdxhq09SoSR,male,0,,"['uk christian rap', 'uk hip hop']",25,8318,spotify:artist:208noPGY2GqJdxhq09SoSR
88-Keys,6RedK3o51NbUJuJxXlT4kj,male,44,US,['alternative hip hop'],44,28271,spotify:artist:6RedK3o51NbUJuJxXlT4kj
Kent Mnl,4e52OjekZlQYZn9GqKJASY,male,0,PH,[],48,346,spotify:artist:4e52OjekZlQYZn9GqKJASY
Bullet-D,5HFNP1mrnemxa4WQHesFyt,male,0,PH,[],48,183,spotify:artist:5HFNP1mrnemxa4WQHesFyt
Belle Sisoski,1bNd6DQP6ZstuJ2FsFQO6a,mixed,0,,[],49,157185,spotify:artist:1bNd6DQP6ZstuJ2FsFQO6a
Rouge,7oCPozHYsiILeiQlma8EEj,mixed,0,FR,"['pop lgbtq+ brasileira', 'pop teen brasileiro']",41,136593,spotify:artist:7oCPozHYsiILeiQlma8EEj
JJ Grey & Mofro,1Jl8u1U1GtBlwocZK5LWZv,mixed,0,SE,"['jam band', 'modern blues', 'modern blues rock', 'swamp rock']",50,166329,spotify:artist:1Jl8u1U1GtBlwocZK5LWZv
Andrew Tan,5AhK8gDgOZT7lE1UlbyF1c,male,36,TW,"['malaysian mandopop', 'mandopop']",48,153345,spotify:artist:5AhK8gDgOZT7lE1UlbyF1c
Kryštof,1S5J45qCGowVETVuq3vDyj,mixed,26,CZ,"['czech pop', 'czech pop rock', 'czech rock']",45,324919,spotify:artist:1S5J45qCGowVETVuq3vDyj
Elephanz,2CD8tl357w6zYA3XYuOJPO,mixed,12,FR,"['french indie pop', 'nantes indie']",46,55621,spotify:artist:2CD8tl357w6zYA3XYuOJPO
Musa Eroğlu,295s7rUdwD6adgPiYMRUAM,male,74,TR,"['arabesk', 'baglama', 'turkish folk']",52,744033,spotify:artist:295s7rUdwD6adgPiYMRUAM
Leebrian,40lro6xpFS9TxV2uC7yvs4,,0,,"['trap latino', 'urbano latino']",53,42080,spotify:artist:40lro6xpFS9TxV2uC7yvs4
Shahid Mallya,4LnYRxNZVCTsDCO2xKjOn8,male,0,IN,"['filmi', 'modern bollywood']",57,27435,spotify:artist:4LnYRxNZVCTsDCO2xKjOn8
Mike Yung,4UffC3o3JiLSg7pa5DpQbp,,0,,['pop soul'],32,56388,spotify:artist:4UffC3o3JiLSg7pa5DpQbp
EVAN GIIA,0D6BtvIkN3P9GHTa8KR24t,female,0,,['nyc pop'],50,35389,spotify:artist:0D6BtvIkN3P9GHTa8KR24t
Nooran Sisters,2gFFvbbdzYzzWltI2HkZEV,mixed,10,,['indian folk'],48,67463,spotify:artist:2gFFvbbdzYzzWltI2HkZEV
MEMBA,7nJNuftnqwrFGFs3ZRRe0u,mixed,0,,"['indian edm', 'traprun', 'vapor twitch']",51,84962,spotify:artist:7nJNuftnqwrFGFs3ZRRe0u
Lomosonic,3RnRECOTd7fAWTPgmwRYMc,,0,,"['thai indie', 'thai pop']",38,109013,spotify:artist:3RnRECOTd7fAWTPgmwRYMc
KStewart,4jQF2fKZDX6pQIPWwsNWyp,female,25,,[],27,6557,spotify:artist:4jQF2fKZDX6pQIPWwsNWyp
NEMOPHILA,1ijXMkMWUj8mJrW2SnIvpp,mixed,21,FR,"['idol rock', 'j-metal']",36,44219,spotify:artist:1ijXMkMWUj8mJrW2SnIvpp
Iyaz,5tKXB9uuebKE34yowVaU3C,male,33,VG,"['dance pop', 'pop rap', 'post-teen pop']",63,930615,spotify:artist:5tKXB9uuebKE34yowVaU3C
TIA LEE 李毓芬,4j4uI7KHpSIACHTKQPBsl0,female,33,JP,[],22,624,spotify:artist:4j4uI7KHpSIACHTKQPBsl0
Djodje,62huveC2Mmi9nfW0ySqNwo,male,31,CV,"['kizomba', 'musica santomense', 'portuguese pop']",49,202248,spotify:artist:62huveC2Mmi9nfW0ySqNwo
"Sasha, Benny y Erik",03FiyT61gVIy08oxFm6xZC,mixed,8,MX,[],46,247713,spotify:artist:03FiyT61gVIy08oxFm6xZC
David Lindgren,7qWB1MNQHOkDdSVGjBtvMX,male,38,SE,['swedish pop'],27,45730,spotify:artist:7qWB1MNQHOkDdSVGjBtvMX
yirmi7,1vnJ4IgK3BOqkGQ38RqAvs,,0,,"['turkish pop', 'turkish rock']",49,189424,spotify:artist:1vnJ4IgK3BOqkGQ38RqAvs
BENIM,3OuJ9P2uw7g1Xx1aixQSCl,,0,,[],24,5928,spotify:artist:3OuJ9P2uw7g1Xx1aixQSCl
Unga Scener,7uubu7R9BJ9dZ5cgQIZQ7U,female,37,US,"['swedish drill', 'swedish hip hop', 'swedish trap pop']",31,8691,spotify:artist:7uubu7R9BJ9dZ5cgQIZQ7U
HTRK,06sdJwlggq0PKOe4LPZWCg,mixed,0,SK,"['australian experimental', 'experimental pop', 'grave wave']",34,36342,spotify:artist:06sdJwlggq0PKOe4LPZWCg
Grupo Play,2PFG7Z9o7dUTCCVAuzZYJS,mixed,16,AR,"['cuarteto', 'cumbia pop', 'cumbia villera']",46,127655,spotify:artist:2PFG7Z9o7dUTCCVAuzZYJS
SALES,6vVztIuqdDHvYWxOEXCzjN,mixed,0,,['orlando indie'],58,554209,spotify:artist:6vVztIuqdDHvYWxOEXCzjN
Mako,0Ye4nfYAA91T1X56gnlXAA,mixed,0,,['pop edm'],60,115083,spotify:artist:0Ye4nfYAA91T1X56gnlXAA
Agnete Saba,2PFYSInm0FBZJ2NQudUNHQ,female,0,,"['norwegian pop', 'sami']",24,5073,spotify:artist:2PFYSInm0FBZJ2NQudUNHQ
Gobs,4ysmSq2N7badobfVT6YZ82,mixed,0,DE,"['danish hip hop', 'danish pop']",56,33687,spotify:artist:4ysmSq2N7badobfVT6YZ82
Úlfur Úlfur,5viGHhUi0l9iemcUI3nE57,mixed,9,IS,"['icelandic hip hop', 'icelandic pop']",32,11882,spotify:artist:5viGHhUi0l9iemcUI3nE57
Silly Fools,2xjp1njSsecnNhjgKZ35Ok,mixed,25,TH,"['thai indie rock', 'thai pop', 'thai rock']",54,1353929,spotify:artist:2xjp1njSsecnNhjgKZ35Ok
Nguyên Hà,5Ib3D8UtLdYZjhVNWzwfoH,,0,VN,"['indie viet', 'v-pop', 'vietnamese singer-songwriter']",41,194062,spotify:artist:5Ib3D8UtLdYZjhVNWzwfoH
Lil Geniuz,7nuTWfojdN0o8d7NGDo71U,male,0,PR,['trap latino'],57,41455,spotify:artist:7nuTWfojdN0o8d7NGDo71U
Jananas,0ROiGIUOOq3rwcvmWcn8ri,mixed,15,CZ,"['czech folk', 'czech folk rock', 'czech pop', 'czech rock']",31,8159,spotify:artist:0ROiGIUOOq3rwcvmWcn8ri
David Stypka,1AGmsWZnqW21nvBtUh55YY,male,69,GB,['czech pop'],39,30996,spotify:artist:1AGmsWZnqW21nvBtUh55YY
Čechomor,4t5PCFoC3L9nCUNrc7dKPm,mixed,32,CZ,"['czech folk', 'czech folk rock', 'czech pop', 'czech rock']",41,27789,spotify:artist:4t5PCFoC3L9nCUNrc7dKPm
Bernt Hulsker,2kLUMm1KApZfFb90K0R6d6,male,56,SE,[],9,717,spotify:artist:2kLUMm1KApZfFb90K0R6d6
Den nye Mads Hansen,4KOIqm3HfmXTHdFaxzbg6V,,0,,[],8,54,spotify:artist:4KOIqm3HfmXTHdFaxzbg6V
Gia Woods,6T56xtTEllGW17snjAZLNP,female,0,BR,['alt z'],35,78881,spotify:artist:6T56xtTEllGW17snjAZLNP
JUJU,5VLVogbPeBgFHXQPZQzBej,female,44,JP,"['j-pop', 'japanese r&b']",52,994115,spotify:artist:5VLVogbPeBgFHXQPZQzBej
Daniel Schulz,3pVuaUisHmRfVy53qWwmql,male,0,,['scandipop'],42,22502,spotify:artist:3pVuaUisHmRfVy53qWwmql
FUNKY MONKEY BΛBY'S,2w4WfstEu2xDTe7y0vLhN9,mixed,16,JP,[],21,7360,spotify:artist:2w4WfstEu2xDTe7y0vLhN9
L'aupaire,6d9XIbBseVi999qdzDEtwE,male,0,DE,['german indie'],43,51668,spotify:artist:6d9XIbBseVi999qdzDEtwE
OG Version,0Y2zzjMum7MSOCvI0GNbv5,,0,,"['lithuanian hip hop', 'lithuanian trap']",44,51725,spotify:artist:0Y2zzjMum7MSOCvI0GNbv5
Tiana Major9,1Naqgo0HMRoumRP0e2MXD9,female,24,,"['alternative r&b', 'uk contemporary r&b']",47,95691,spotify:artist:1Naqgo0HMRoumRP0e2MXD9
Elindiomusik,3gSXsqE30hXrQMSGxYOTSH,male,0,CO,[],25,7335,spotify:artist:3gSXsqE30hXrQMSGxYOTSH
Anna Carina,7moMwCf6s2SVquYO0rrlR8,female,38,PE,['pop peruano'],35,82059,spotify:artist:7moMwCf6s2SVquYO0rrlR8
Charity Children,0i5oKqsPL21cwL7acxZfNI,mixed,0,,['german indie'],27,7543,spotify:artist:0i5oKqsPL21cwL7acxZfNI
Caballo Dorado,38yOUctO9eek9ti5NWMQXm,male,0,BE,[],45,80130,spotify:artist:38yOUctO9eek9ti5NWMQXm
Noonie Bao,1vIuPjtFhqIPE2n9W2ePgO,female,32,SE,['swedish indie pop'],39,13990,spotify:artist:1vIuPjtFhqIPE2n9W2ePgO
Roland Clark,4OGlp2UdUQGPJVbvJ82Cz5,male,0,US,['garage house'],47,11708,spotify:artist:4OGlp2UdUQGPJVbvJ82Cz5
Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,male,41,US,['modern blues rock'],52,350470,spotify:artist:6YWdHD3R863Apw1hkx3BwC
Lucky Rose,5ShkaitLUorYdZgJMqTF5E,male,0,CA,['pop edm'],27,5157,spotify:artist:5ShkaitLUorYdZgJMqTF5E
Carlos Right,7yY9PFsH3XzlhDqVGPsp43,male,0,ES,"['latin talent show', 'latin viral pop']",22,24764,spotify:artist:7yY9PFsH3XzlhDqVGPsp43
Greg Holden,7Bcr2Bs6phLymt6kdqNNez,male,0,,['british singer-songwriter'],35,29713,spotify:artist:7Bcr2Bs6phLymt6kdqNNez
Binz,2nSO7JYDbJrYbJmP39qUzj,male,32,VN,"['v-pop', 'vietnamese hip hop']",56,978095,spotify:artist:2nSO7JYDbJrYbJmP39qUzj
Bon Jovi,58lV9VcRSjABbAbfWS6skp,mixed,37,US,"['glam metal', 'rock']",76,12972589,spotify:artist:58lV9VcRSjABbAbfWS6skp
VLOSPA,5VzicjuhIv0IwMz15hEORa,,0,,['greek trap'],49,120830,spotify:artist:5VzicjuhIv0IwMz15hEORa
Serhat Durmus,1R2iRWvuwwokMKGHirNGTD,,0,,"['arab trap', 'turkish trap']",55,366128,spotify:artist:1R2iRWvuwwokMKGHirNGTD
Basenji,4FH1qQ5KcTtomryu4O5pgX,male,0,,['australian electropop'],30,27837,spotify:artist:4FH1qQ5KcTtomryu4O5pgX
Rosie Yang,2ntZsLcOfgq1xlnXi8A4mz,female,28,TW,['chinese electropop'],25,5931,spotify:artist:2ntZsLcOfgq1xlnXi8A4mz
RIRI,2UmhByzSum8X2lQZ7pWvWp,female,0,JP,['japanese r&b'],34,78098,spotify:artist:2UmhByzSum8X2lQZ7pWvWp
Sirah,3oAazIwC0nAYkOKVQPUC38,female,32,US,[],52,18723,spotify:artist:3oAazIwC0nAYkOKVQPUC38
LUNE,4Fg9wlaoqD9IMyyWpOAtws,female,0,SE,['australian metalcore'],22,5572,spotify:artist:4Fg9wlaoqD9IMyyWpOAtws
Lucio Battisti,2caOYPej26UoQOyFnzXW3G,male,55,IT,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",58,887966,spotify:artist:2caOYPej26UoQOyFnzXW3G
Grimes,053q0ukIDRgzwTr4vNSwab,female,32,CA,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",66,2201479,spotify:artist:053q0ukIDRgzwTr4vNSwab
Tep No,7MlotYZhHjOlXcvmwrITj8,,0,,"['deep tropical house', 'indie poptimism', 'tropical house']",50,102904,spotify:artist:7MlotYZhHjOlXcvmwrITj8
Sayedar,2W6fPatMdweub1APjva5KD,male,0,TR,['turkish hip hop'],31,40469,spotify:artist:2W6fPatMdweub1APjva5KD
Emani 22,7JngWflkjFnNJSz07XLV2w,,0,US,[],29,6878,spotify:artist:7JngWflkjFnNJSz07XLV2w
Iliass,2odjh53kLQBRUy7hi97EZL,,0,,['dutch hip hop'],37,41437,spotify:artist:2odjh53kLQBRUy7hi97EZL
Querbeat,3bUA5ltyxKcuYe5G2U0GA4,mixed,19,DE,"['karneval', 'kolsche karneval']",49,89050,spotify:artist:3bUA5ltyxKcuYe5G2U0GA4
Mika Zibanejad,1vu5vqo8KfwCUGVs7uX24r,male,36,GB,['swedish pop'],32,5025,spotify:artist:1vu5vqo8KfwCUGVs7uX24r
Magic Power,5Oe7RWhaAXrwGILVChIQZQ,mixed,10,TW,"['mandopop', 'taiwan idol pop']",39,101443,spotify:artist:5Oe7RWhaAXrwGILVChIQZQ
Birol Namoğlu,3IzmGNYeQnx285Npwt1Zvh,,0,,[],43,2150,spotify:artist:3IzmGNYeQnx285Npwt1Zvh
Edicion Especial,7DkseLyOZrdRjCuoWFtqFi,male,0,AT,"['corrido', 'norteno', 'sad sierreno']",66,1214575,spotify:artist:7DkseLyOZrdRjCuoWFtqFi
Amrit Maan,7GgAwYJnBBFT1WogNWf0oj,male,28,IN,['punjabi pop'],59,5743117,spotify:artist:7GgAwYJnBBFT1WogNWf0oj
The Score,2q3GG88dVwuQPF4FmySr9I,mixed,5,US,"['modern alternative rock', 'pov: indie']",66,1373987,spotify:artist:2q3GG88dVwuQPF4FmySr9I
Zizan Razak,7GkUskIBOKpJRyzpE7WQBD,female,0,,"['malaysian hip hop', 'malaysian pop']",35,99270,spotify:artist:7GkUskIBOKpJRyzpE7WQBD
Erik Segerstedt,63q3l3pKBpvqEjUM5Vf1TG,male,37,SE,['swedish pop'],27,5137,spotify:artist:63q3l3pKBpvqEjUM5Vf1TG
Pamela,3JAjt6oAXVTMvCYHsc0tIC,female,47,TR,['turkish rock'],44,64026,spotify:artist:3JAjt6oAXVTMvCYHsc0tIC
Cakra Khan,6pZzHAdfBLIEkQVRUhB8ps,male,28,ID,"['indonesian pop', 'indonesian pop rock']",56,910247,spotify:artist:6pZzHAdfBLIEkQVRUhB8ps
Usopp,6OUOkwaExtOxHI5RzLjtWB,,0,,[],0,13,spotify:artist:6OUOkwaExtOxHI5RzLjtWB
Tayla Parx,1LzWWI9v4UKdbBgz8fqi15,female,26,US,[],40,118855,spotify:artist:1LzWWI9v4UKdbBgz8fqi15
Antti Ketonen,5YxFBIX6yyncauK1DmRPY7,male,0,FI,"['finnish pop', 'iskelma']",31,7081,spotify:artist:5YxFBIX6yyncauK1DmRPY7
Jickson,4JdXITm8I9qIaSbFlBoOKi,,0,,"['czech hip hop', 'czsk hip hop']",40,28328,spotify:artist:4JdXITm8I9qIaSbFlBoOKi
JESSIA,6DdbeAeBlrYj8bNToZv4TY,,0,,['alt z'],50,202410,spotify:artist:6DdbeAeBlrYj8bNToZv4TY
